,T1,T2,Season,1Seed-2Seed,ScoreAvgDiff,NumotAvgDiff,FgmAvgDiff,FgaAvgDiff,Fgm3AvgDiff,Fga3AvgDiff,FtmAvgDiff,FtaAvgDiff,OrAvgDiff,DrAvgDiff,AstAvgDiff,ToAvgDiff,StlAvgDiff,BlkAvgDiff,PfAvgDiff,ScorediffAvgDiff,WinAvgDiff,T1 WL
3154,UNC Asheville,Connecticut,2012,7,9.68484848,-0.057575758,0.40303031,-0.87878788,1.006060606,2.0969697,7.87272727,7.45757576,-1.73333333,-2.78181819,1.69393939,0.95454545,2.248484849,-4.675757576,3.53939394,1.472727273,0.093939394,0
3155,North Carolina,Connecticut,2012,-8,13.12210339,-0.090909091,4.63636364,9.23885918,-0.335115865,-1.39126559,4.18449198,5.55169341,3.34313726,3.86720142,3.83511586,-0.78074867,1.005347594,-1.320855615,0.40017826,10.39037433,0.24688057,1
3156,Kansas,Connecticut,2012,-7,6.18181818,-0.060606061,1.30303031,-0.93939394,0.606060606,0.45454546,2.96969697,3.30303031,-1.21212121,0.27272727,2,0.72727272,1.575757576,-1.272727273,3.24242425,8.363636363,0.212121212,1
3157,Georgetown,Connecticut,2012,-6,-0.41515152,0.042424242,-1.13030303,-3.01212121,0.072727273,-0.36969697,1.77272727,1.59090909,-1.03333333,-0.48181819,-0.10606061,0.05454545,0.415151515,-2.042424242,3.43939394,4.606060606,0.127272727,1
3158,Michigan,Connecticut,2012,-5,-2.09848485,0.002840909,-1.48863636,-3.78503788,2.731060606,6.7282197,-1.85227273,-4.17992424,-3.83333333,-3.42140152,-0.85606061,-1.60795455,-0.849431818,-4.815340909,1.35606061,-0.227272727,0.112689394,1
3159,Temple,Connecticut,2012,-4,7.18377321,0.070381232,1.92668622,1.99217986,1.896383187,1.82600196,1.43401759,0.46725318,-1.8172043,-0.99902249,2.00684262,-0.02932552,1.407624634,-2.747800586,3.28347996,1.401759531,0.168132942,0
3160,San Diego St,Connecticut,2012,-3,1.28054741,0.038123167,-0.17008797,-0.23362659,0.186705767,0.2453568,1.43401759,0.91886608,-1.84946236,0.58162267,-1.28347996,0.16422287,-0.398826979,-4.586510264,1.76735093,1.143695015,0.168132942,0
3161,St Mary's CA,Connecticut,2012,-2,4.95151515,-0.057575758,0.10303031,-1.61212121,1.806060606,4.5969697,2.93939394,2.25757576,-0.9,-0.74848485,1.79393939,-0.81212122,0.981818182,-3.975757576,1.53939394,6.206060603,0.227272727,1
3162,Creighton,Connecticut,2012,-1,11.18181818,-0.03030303,2.66666667,-0.81818182,2.787878788,2.96969697,3.06060606,2.33333334,-2.818181815,1.12121212,4.3030303,-0.27272728,-1.03030303,-4.606060606,2.66666667,5.757575753,0.242424242,0
3163,Alabama,Connecticut,2012,0,-3.91098485,-0.028409091,-1.73863636,-3.56628788,-1.362689394,-2.1467803,0.92897727,-0.14867424,-1.52083333,-1.14015152,-1.32481061,0.39204545,1.494318182,-2.752840909,4.01231061,2.085227273,0.050189394,1
3164,Purdue,Connecticut,2012,1,3.33333333,-0.090909091,0.18181819,2.06060606,2.818181818,5.48484849,0.15151515,0.51515152,-1.06060606,-3.75757576,0.09090909,-3.878787883,0.727272727,-3.666666667,3.3939394,1.454545455,0.03030303,1
3165,NC State,Connecticut,2012,2,4.53386809,-0.061497326,1.31283423,1.76827094,-0.040998218,-1.24420677,1.94919786,1.49286988,-0.18627451,-0.48573976,2.36452763,0.27807486,1.093582888,-2.85026738,2.63547237,0.625668449,0.040998218,0
3166,California,Connecticut,2012,3,2.81818182,-0.090909091,1.06060606,-0.72727273,-0.757575758,-3.69696969,1.45454545,-0.24242424,-2.36363636,-0.60606061,2.45454545,-0.30303031,-1.03030303,-3.757575757,0,5.151515152,0.121212121,0
3167,South Florida,Connecticut,2012,3,-10.03598485,-0.028409091,-4.17613636,-7.12878788,-0.800189394,-1.5217803,-0.88352273,-2.55492424,-1.95833333,-2.20265152,-1.98106061,1.14204545,-0.255681818,-3.346590909,0.98106061,-3.227272727,-0.012310606,0
3168,Ohio,Connecticut,2012,4,1.36363636,-0.060606061,-1,1.21212121,1.848484848,5.42424243,1.51515151,1.66666667,0.36363637,-3.96969697,-0.66666667,0.66666666,3.636363637,-4.212121212,5.36363637,2.818181818,0.181818182,0
3169,Belmont,Connecticut,2012,5,12.54545454,-0.03030303,2.54545455,2.12121212,3.424242424,6.81818182,4.03030303,3.48484849,-0.81818181,-0.72727273,3.72727272,-0.33333334,1.545454546,-4.666666667,3.87878788,9.151515153,0.181818182,1
3170,Detroit,Connecticut,2012,6,2.03030303,-0.060606061,-1.06060606,-1.21212121,-0.939393939,-1.24242424,5.09090909,4.81818182,-0.6060606,-3.93939394,-1.03030303,0.21212121,1.484848485,-2.424242424,4.87878788,-1.787878788,0,0
3171,Lamar,Connecticut,2012,7,3.77651515,-0.059659091,0.01136364,3.21496212,-1.143939394,-3.4905303,4.89772727,5.10132576,1.63541667,-0.26515152,-1.16856061,-0.42045455,2.056818182,-2.534090909,3.13731061,2.022727273,0.050189394,0
3172,Vermont,Connecticut,2012,7,-1.61319073,-0.002673797,-1.89304812,-2.90819964,0.017825312,-0.65597148,2.15508021,0.81639929,-1.2745098,-1.22103387,-0.34135473,-0.19251337,0.4171123,-4.526737968,2.92959002,2.008021391,0.070409982,0
3173,Kentucky,Connecticut,2012,-8,7.82798574,-0.090909091,1.95989305,0.70944741,0.341354724,-0.86185383,3.56684492,3.37522282,0.16666667,1.10249554,-0.37076649,-1.19251337,0.505347594,1.885026738,0.16488414,12.94919786,0.335115865,1
3174,Duke,Connecticut,2012,-7,8.66666667,-0.03030303,0.3939394,0.39393939,2.727272727,5.30303031,5.15151515,6.24242424,-0.42424242,-0.84848485,-1.15151516,-0.36363637,0.424242424,-2.878787879,3.78787879,4.333333334,0.212121212,1
3175,Baylor,Connecticut,2012,-6,5.42424242,-0.060606061,0.72727273,0.12121212,1.333333333,1.54545455,2.63636363,1.18181818,-0.21212121,-1.60606061,1.12121212,1.3030303,1.818181818,-2.272727273,3.24242425,4.272727273,0.181818182,1
3176,Indiana,Connecticut,2012,-5,8.42424242,-0.090909091,0.60606061,-2.57575758,1,-1.54545454,6.21212121,5.60606061,-1.54545454,-1.3939394,-0.18181819,0.21212121,0.606060606,-3.545454545,3.18181819,7.000000003,0.151515152,1
3177,Wichita St,Connecticut,2012,-4,8.05474096,0.038123167,2.02346041,1.15347018,1.606060606,2.60019551,2.40175953,0.85434995,-1.43010752,1.45259042,0.94232649,-0.44868036,0.181818182,-2.941348974,2.63831867,9.434017593,0.232649071,1
3178,UNLV,Connecticut,2012,-3,7.08901515,0.065340909,1.35511364,2.12121212,2.918560606,6.0094697,1.46022727,1.50757576,-1.02083333,0.73484848,3.95643939,1.17329545,2.306818182,-2.034090909,2.98106061,4.866477273,0.143939394,1
3179,Notre Dame,Connecticut,2012,-2,-2.36363637,0.03030303,-2.45454545,-2.81818182,1.03030303,3.21212122,1.51515151,0.87878788,-2.06060606,-1.75757576,0.87878787,-2.51515152,-0.636363636,-3.484848485,-0.63636363,0.242424243,0.060606061,0
3180,Iowa St,Connecticut,2012,-1,4.33901515,-0.090909091,-0.48863636,-0.47253788,3.481060606,7.0719697,1.83522727,2.19507576,-1.48958333,0.35984848,0.98768939,-0.01420455,0.056818182,-4.096590909,1.66856061,1.741477273,0.081439394,0
3181,Syracuse,Xavier,2012,-9,3.78787879,-0.060606061,2.45454546,3.72727273,1.515151515,4.54545455,-2.63636364,-3.78787879,1.87878788,-2.96969697,2.42424243,-2.18181818,3.515151515,3.333333333,-3.72727273,10.84848485,0.303030303,1
3182,Ohio St,Xavier,2012,-8,3.97682709,-0.090909091,2.46702317,1.63279858,-0.025846703,0.91265597,-0.93137255,-1.51871658,1.03386809,-0.51693405,1.57664885,-1.10962567,1.114973262,-0.757575758,-2.78966132,12.37254902,0.157754011,1
3183,Florida St,Xavier,2012,-7,-0.45454546,0.03030303,0.15151515,-0.33333333,1.272727273,3.45454545,-2.03030303,-3.24242425,0.81818182,-0.54545455,-1.18181818,3.54545454,1.515151515,2.181818181,-0.09090909,4.090909091,0.090909091,1
3184,Wisconsin,Xavier,2012,-6,-6.90909091,-0.03030303,-3,-3.27272727,2.727272727,7.12121212,-3.63636364,-6.3939394,-1.151515153,-1.48484849,-1.72727272,-3.75757576,-0.878787879,-0.272727273,-4.63636364,7.666666667,0.090909091,1
3185,Vanderbilt,Xavier,2012,-5,2.12388592,-0.002673797,-0.41532977,-1.69073083,3.768270945,8.23618538,-0.81372549,-1.34224599,-0.43672014,-1.45811052,-0.54099821,0.44919786,-0.14973262,0.242424242,-2.81907309,4.607843138,0.069518717,1
3186,Cincinnati,Xavier,2012,-4,-2.28787879,0.026737968,-0.06238859,4.19162211,2.268270945,6.88324421,-4.43137255,-5.10695188,2.65151515,-2.86987523,-0.42335115,-2.13903744,2.026737968,0.830659536,-3.70142603,3.990196079,0.069518717,1
3187,Gonzaga,Xavier,2012,-3,3.17986315,-0.058651026,-0.18572825,-2.77517106,1.508308895,3.03030303,2.04301075,2.13782991,0.11925709,0.58553274,0.34799609,0.62756598,0.715542522,-0.467253177,-3.68719453,7.440860217,0.170087977,1
3188,Kansas St,Xavier,2012,-2,0.63147605,0.005865103,-0.28250244,0.64418378,0.83088954,2.70772238,0.36559139,1.42815249,3.3773216,-2.54349952,1.05767351,1.75659824,0.070381232,1.048875855,1.28054741,4.376344086,0.041055719,1
3189,Southern Miss,Xavier,2012,-1,-0.04594331,0.134897361,-1.4115347,2.41837733,1.282502444,3.38514174,1.49462365,0.65395894,2.86119257,-3.12414468,-2.65200391,-1.92082112,-0.219941349,-0.822091887,0.34506354,1.182795699,0.105571848,1
3190,West Virginia,Xavier,2012,0,0.83712121,0.127840909,0.56628788,2.79640152,0.464962121,3.71780303,-0.76041667,-0.41761364,4.15151515,-2.20075758,1.19981061,0.14772727,0.409090909,-1.195075758,-2.03598485,2.135416667,-0.042613636,1
3191,Texas,Xavier,2012,1,2.27272727,-0.03030303,-0.39393939,1.18181819,0.878787879,3.63636364,2.18181818,1.78787878,2.57575757,-2.81818182,-1.03030303,-0.15151515,0.727272727,-0.121212122,0.66666667,2.909090909,-0.03030303,1
3192,Harvard,Xavier,2012,2,-5.71891327,-0.056426332,-3.08672936,-8.03657262,0.914315569,2.34064786,-0.45977012,-2.36050157,-2.296760712,-1.19644724,-0.49738767,-0.21003135,-0.228840125,0.656217345,-3.67607106,6.701149427,0.22570533,1
3193,Montana,Xavier,2012,3,0.45350052,-0.056426332,-0.29362591,-2.41588296,1.535005224,2.78892372,-0.49425288,-1.53291536,-2.08986416,-1.43782655,0.43364682,-0.31347963,1.012539185,0.001044932,-0.29676071,5.701149426,0.156739812,1
3194,St Bonaventure,Xavier,2012,4,-0.11045944,0.005865103,-1.02443793,-2.90420332,0.508308895,1.83675464,1.43010752,-0.15249267,0.53861192,-1.285435,0.41251222,1.46627566,-0.381231672,0.435972629,-0.26783969,2.344086022,0.008797654,1
3195,Loyola MD,Xavier,2012,5,-3.19412879,-0.090909091,-2.12121212,-1.70359848,0.121212121,0.71780303,0.92708333,0.48863636,2.43276515,-3.51325758,-1.39393939,0.74147727,1.690340909,0.586174242,0.02651515,0.447916667,0.113636364,0
3196,UNC Asheville,Xavier,2012,6,7.74545454,-0.057575758,0.64545455,-0.48484848,1.521212121,4.43030303,4.93333333,4.06363636,-0.24848485,-2.84242425,1.90606061,0.77272727,1.975757576,-1.524242425,-0.91515152,2.866666667,0.063636364,0
3197,North Carolina,Xavier,2012,-9,11.18270945,-0.090909091,4.87878788,9.63279858,0.18003565,0.94206774,1.24509804,2.15775401,4.82798574,3.80659536,4.04723708,-0.96256685,0.732620321,1.830659536,-4.0543672,11.78431373,0.21657754,1
3198,Kansas,Xavier,2012,-8,4.24242424,-0.060606061,1.54545455,-0.54545454,1.121212121,2.78787879,0.03030303,-0.09090909,0.27272727,0.21212121,2.21212122,0.54545454,1.303030303,1.878787878,-1.21212121,9.757575757,0.181818182,1
3199,Georgetown,Xavier,2012,-7,-2.35454546,0.042424242,-0.88787879,-2.61818181,0.587878788,1.96363636,-1.16666667,-1.80303031,0.45151515,-0.54242425,0.10606061,-0.12727273,0.142424242,1.109090909,-1.01515152,6,0.096969697,1
3200,Michigan,Xavier,2012,-6,-4.03787879,0.002840909,-1.24621212,-3.39109848,3.246212121,9.06155303,-4.79166667,-7.57386364,-2.34848485,-3.48200758,-0.64393939,-1.78977273,-1.122159091,-1.663825758,-3.09848485,1.166666667,0.082386364,1
3201,Temple,Xavier,2012,-5,5.24437927,0.070381232,2.16911046,2.38611926,2.411534702,4.15933529,-1.50537635,-2.92668622,-0.33235582,-1.05962855,2.21896384,-0.2111437,1.134897361,0.403714565,-1.1710655,2.795698925,0.137829912,1
3202,San Diego St,Xavier,2012,-4,-0.65884653,0.038123167,0.07233627,0.16031281,0.701857282,2.57869013,-1.50537635,-2.47507332,-0.36461388,0.52101661,-1.07135874,-0.01759531,-0.671554252,-1.434995113,-2.68719453,2.537634409,0.137829912,1
3203,St Mary's CA,Xavier,2012,-3,3.01212121,-0.057575758,0.34545455,-1.21818181,2.321212121,6.93030303,0,-1.13636364,0.58484848,-0.80909091,2.00606061,-0.9939394,0.709090909,-0.824242425,-2.91515152,7.599999997,0.196969697,1
3204,Creighton,Xavier,2012,-2,9.24242424,-0.03030303,2.90909091,-0.42424242,3.303030303,5.3030303,0.12121212,-1.06060606,-1.333333335,1.06060606,4.51515152,-0.45454546,-1.303030303,-1.454545455,-1.78787879,7.151515147,0.212121212,1
3205,Alabama,Xavier,2012,-1,-5.85037879,-0.028409091,-1.49621212,-3.17234848,-0.847537879,0.18655303,-2.01041667,-3.54261364,-0.03598485,-1.20075758,-1.11268939,0.21022727,1.221590909,0.398674242,-0.44223485,3.479166667,0.019886364,1
3206,Purdue,Xavier,2012,0,1.39393939,-0.090909091,0.42424243,2.45454546,3.333333333,7.81818182,-2.78787879,-2.87878788,0.42424242,-3.81818182,0.30303031,-4.060606063,0.454545454,-0.515151516,-1.06060606,2.848484849,0,1
3207,NC State,Xavier,2012,1,2.59447415,-0.061497326,1.55525847,2.16221034,0.474153297,1.08912656,-0.99019608,-1.90106952,1.29857397,-0.54634582,2.57664885,0.09625668,0.820855615,0.301247771,-1.81907309,2.019607843,0.010695188,1
3208,California,Xavier,2012,2,0.87878788,-0.090909091,1.3030303,-0.33333333,-0.242424243,-1.36363636,-1.48484849,-3.63636364,-0.87878788,-0.66666667,2.66666667,-0.48484849,-1.303030303,-0.606060606,-4.45454546,6.545454546,0.090909091,1
3209,South Florida,Xavier,2012,2,-11.97537879,-0.028409091,-3.93371212,-6.73484848,-0.285037879,0.81155303,-3.82291667,-5.94886364,-0.47348485,-2.26325758,-1.76893939,0.96022727,-0.528409091,-0.195075758,-3.47348485,-1.833333333,-0.042613636,1
3210,Ohio,Xavier,2012,3,-0.57575758,-0.060606061,-0.75757576,1.60606061,2.363636363,7.75757576,-1.42424243,-1.72727273,1.84848485,-4.03030303,-0.45454545,0.48484848,3.363636364,-1.060606061,0.90909091,4.212121212,0.151515152,1
3211,Belmont,Xavier,2012,4,10.6060606,-0.03030303,2.78787879,2.51515152,3.939393939,9.15151515,1.09090909,0.09090909,0.66666667,-0.78787879,3.93939394,-0.51515152,1.272727273,-1.515151516,-0.57575758,10.54545455,0.151515152,1
3212,Detroit,Xavier,2012,5,0.09090909,-0.060606061,-0.81818182,-0.81818181,-0.424242424,1.09090909,2.15151515,1.42424242,0.87878788,-4,-0.81818181,0.03030303,1.212121212,0.727272727,0.42424242,-0.393939394,-0.03030303,1
3213,Lamar,Xavier,2012,6,1.83712121,-0.059659091,0.25378788,3.60890152,-0.628787879,-1.15719697,1.95833333,1.70738636,3.12026515,-0.32575758,-0.95643939,-0.60227273,1.784090909,0.617424242,-1.31723485,3.416666667,0.019886364,1
3214,Vermont,Xavier,2012,6,-3.55258467,-0.002673797,-1.65062388,-2.51426024,0.532976827,1.67736185,-0.78431373,-2.57754011,0.21033868,-1.28163993,-0.12923351,-0.37433155,0.144385027,-1.375222817,-1.52495544,3.401960785,0.040106952,1
3215,Kentucky,Xavier,2012,-9,5.8885918,-0.090909091,2.20231729,1.10338681,0.856506239,1.4714795,0.62745098,-0.01871658,1.65151515,1.04188948,-0.15864527,-1.37433155,0.232620321,5.036541889,-4.28966132,14.34313726,0.304812835,1
3216,Duke,Xavier,2012,-8,6.72727273,-0.03030303,0.63636364,0.78787879,3.242424242,7.63636364,2.21212121,2.84848484,1.06060606,-0.90909091,-0.93939394,-0.54545455,0.151515151,0.272727272,-0.66666667,5.727272728,0.181818182,1
3217,Baylor,Xavier,2012,-7,3.48484848,-0.060606061,0.96969697,0.51515152,1.848484848,3.87878788,-0.30303031,-2.21212122,1.27272727,-1.66666667,1.33333334,1.12121212,1.545454545,0.878787878,-1.21212121,5.666666667,0.151515152,1
3218,Indiana,Xavier,2012,-6,6.48484848,-0.090909091,0.84848485,-2.18181818,1.515151515,0.78787879,3.27272727,2.21212121,-0.06060606,-1.45454546,0.03030303,0.03030303,0.333333333,-0.393939394,-1.27272727,8.393939397,0.121212122,1
3219,Wichita St,Xavier,2012,-5,6.11534702,0.038123167,2.26588465,1.54740958,2.121212121,4.93352884,-0.53763441,-2.53958945,0.05474096,1.39198436,1.15444771,-0.63049854,-0.090909091,0.210166177,-1.81622679,10.82795699,0.202346041,1
3220,UNLV,Xavier,2012,-4,5.14962121,0.065340909,1.59753788,2.51515152,3.433712121,8.34280303,-1.47916667,-1.88636364,0.46401515,0.67424242,4.16856061,0.99147727,2.034090909,1.117424242,-1.47348485,6.260416667,0.113636364,1
3221,Notre Dame,Xavier,2012,-3,-4.30303031,0.03030303,-2.21212121,-2.42424242,1.545454545,5.54545455,-1.42424243,-2.51515152,-0.57575758,-1.81818182,1.09090909,-2.6969697,-0.909090909,-0.333333334,-5.09090909,1.636363637,0.030303031,1
3222,Iowa St,Xavier,2012,-2,2.39962121,-0.090909091,-0.24621212,-0.07859848,3.996212121,9.40530303,-1.10416667,-1.19886364,-0.00473485,0.29924242,1.19981061,-0.19602273,-0.215909091,-0.945075758,-2.78598485,3.135416667,0.051136364,1
3223,Connecticut,Xavier,2012,-1,-1.93939394,0,0.24242424,0.3939394,0.515151515,2.33333333,-2.93939394,-3.3939394,1.48484848,-0.06060606,0.21212122,-0.18181818,-0.272727273,3.151515151,-4.45454546,1.393939394,-0.03030303,1
3224,Syracuse,Colorado,2012,-10,8.29450758,-0.00094697,4.85700758,7.52462121,0.831439394,2.20265152,-2.25094697,-3.40151515,3.16477273,-2.64393939,4.44318182,-2.01704545,3.731060606,3.840909091,-1.97253788,11.46306818,0.283143939,1
3225,Ohio St,Colorado,2012,-9,8.48345588,-0.03125,4.86948529,5.43014706,-0.709558824,-1.43014706,-0.54595588,-1.13235294,2.31985294,-0.19117647,3.59558824,-0.94485294,1.330882353,-0.25,-1.03492647,12.98713235,0.137867647,1
3226,Florida St,Colorado,2012,-8,4.05208333,0.089962121,2.55397727,3.46401515,0.589015152,1.11174242,-1.64488636,-2.85606061,2.10416667,-0.21969697,0.83712121,3.71022727,1.731060606,2.689393939,1.66382576,4.705492424,0.071022727,1
3227,Wisconsin,Colorado,2012,-7,-2.40246212,0.029356061,-0.59753788,0.52462121,2.043560606,4.77840909,-3.25094697,-6.00757576,0.134469697,-1.15909091,0.29166667,-3.59280303,-0.662878788,0.234848485,-2.88162879,8.28125,0.071022727,1
3228,Vanderbilt,Colorado,2012,-6,6.63051471,0.056985294,1.98713235,2.10661765,3.084558824,5.89338235,-0.42830882,-0.95588235,0.84926471,-1.13235294,1.47794118,0.61397059,0.066176471,0.75,-1.06433824,5.222426471,0.049632353,1
3229,Cincinnati,Colorado,2012,-5,2.21875,0.086397059,2.34007353,7.98897059,1.584558824,4.54044118,-4.04595588,-4.72058824,3.9375,-2.54411765,1.59558824,-1.97426471,2.242647059,1.338235294,-1.94669118,4.604779412,0.049632353,1
3230,Gonzaga,Colorado,2012,-4,7.68649194,0.001008065,2.21673387,1.02217742,0.824596774,0.6875,2.42842742,2.52419355,1.40524194,0.91129032,2.36693548,0.79233871,0.931451613,0.040322581,-1.93245968,8.05544355,0.150201613,1
3231,Kansas St,Colorado,2012,-3,5.13810484,0.065524194,2.11995968,4.44153226,0.147177419,0.36491935,0.75100806,1.81451613,4.66330645,-2.21774194,3.0766129,1.92137097,0.286290323,1.556451613,3.03528226,4.990927419,0.021169355,1
3232,Southern Miss,Colorado,2012,-2,4.46068548,0.194556452,0.99092742,6.21572581,0.598790323,1.04233871,1.88004032,1.04032258,4.14717742,-2.7983871,-0.63306452,-1.75604839,-0.004032258,-0.314516129,2.09979839,1.797379032,0.085685484,1
3233,West Virginia,Colorado,2012,-1,5.34375,0.1875,2.96875,6.59375,-0.21875,1.375,-0.375,-0.03125,5.4375,-1.875,3.21875,0.3125,0.625,-0.6875,-0.28125,2.75,-0.0625,1
3234,Texas,Colorado,2012,0,6.77935606,0.029356061,2.00852273,4.97916667,0.195075758,1.29356061,2.56723485,2.17424242,3.86174242,-2.49242424,0.98863636,0.01325758,0.943181818,0.386363636,2.42140152,3.523674242,-0.050189394,1
3235,Harvard,Colorado,2012,1,-1.21228448,0.003232759,-0.68426724,-4.23922414,0.230603448,-0.00215517,-0.07435345,-1.97413793,-1.010775862,-0.87068966,1.52155172,-0.04525862,-0.012931034,1.163793103,-1.92133621,7.31573276,0.205818966,1
3236,Montana,Colorado,2012,2,4.96012931,0.003232759,2.10883621,1.38146552,0.851293103,0.44612069,-0.10883621,-1.14655172,-0.80387931,-1.11206897,2.45258621,-0.1487069,1.228448276,0.50862069,1.45797414,6.315732759,0.136853448,1
3237,St Bonaventure,Colorado,2012,3,4.39616935,0.065524194,1.37802419,0.89314516,-0.175403226,-0.50604839,1.81552419,0.23387097,1.82459677,-0.95967742,2.43145161,1.63104839,-0.165322581,0.943548387,1.48689516,2.958669355,-0.01108871,1
3238,Loyola MD,Colorado,2012,4,1.3125,-0.03125,0.28125,2.09375,-0.5625,-1.625,1.3125,0.875,3.71875,-3.1875,0.625,0.90625,1.90625,1.09375,1.78125,1.0625,0.09375,0
3239,UNC Asheville,Colorado,2012,5,12.25208333,0.002083333,3.04791667,3.3125,0.8375,2.0875,5.31875,4.45,1.0375,-2.51666667,3.925,0.9375,2.191666667,-1.016666667,0.83958333,3.48125,0.04375,0
3240,North Carolina,Colorado,2012,-10,15.68933824,-0.03125,7.28125,13.43014706,-0.503676471,-1.40073529,1.63051471,2.54411765,6.11397059,4.13235294,6.06617647,-0.79779412,0.948529412,2.338235294,-2.29963235,12.39889706,0.196691176,1
3241,Kansas,Colorado,2012,-9,8.74905303,-0.00094697,3.94791667,3.25189394,0.4375,0.44507576,0.4157197,0.29545455,1.55871212,0.53787879,4.23106061,0.71022727,1.518939394,2.386363636,0.54261364,10.37215909,0.161931818,1
3242,Georgetown,Colorado,2012,-8,2.15208333,0.102083333,1.51458333,1.17916667,-0.095833333,-0.37916667,-0.78125,-1.41666667,1.7375,-0.21666667,2.125,0.0375,0.358333333,1.616666667,0.73958333,6.614583333,0.077083333,1
3243,Michigan,Colorado,2012,-7,0.46875,0.0625,1.15625,0.40625,2.5625,6.71875,-4.40625,-7.1875,-1.0625,-3.15625,1.375,-1.625,-0.90625,-1.15625,-1.34375,1.78125,0.0625,1
3244,Temple,Colorado,2012,-6,9.75100806,0.130040323,4.57157258,6.18346774,1.727822581,1.81653226,-1.11995968,-2.54032258,0.95362903,-0.73387097,4.23790323,-0.04637097,1.350806452,0.911290323,0.58366935,3.410282258,0.117943548,1
3245,San Diego St,Colorado,2012,-5,3.84778226,0.097782258,2.47479839,3.95766129,0.018145161,0.2358871,-1.11995968,-2.08870968,0.92137097,0.84677419,0.94758065,0.14717742,-0.455645161,-0.927419355,-0.93245968,3.152217742,0.117943548,1
3246,St Mary's CA,Colorado,2012,-4,7.51875,0.002083333,2.74791667,2.57916667,1.6375,4.5875,0.38541667,-0.75,1.87083333,-0.48333333,4.025,-0.82916667,0.925,-0.316666667,-1.16041667,8.21458333,0.177083333,1
